"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-16","5.37",,"0.00","0.0","0.0","76","90","59",,"  350","  310","15.0","21.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-17","6.71",,"0.00","0.0","0.0","78","93","62",,"  350","  340","17.0","23.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-18","5.82",,"0.00","0.0","0.0","79","94","60",,"  340","  330","15.0","21.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-19","11.41",,"0.00","0.0","0.0","77","86","62",,"  300","  300","21.0","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-20","5.82",,"0.00","0.0","0.0","73","88","56",,"  340","  310","15.0","19.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-21","6.71",,"0.00","0.0","0.0","76","90","63",,"  320","  310","29.1","35.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-22","4.92",,"0.00","0.0","0.0","73","88","57",,"  320","  330","15.0","19.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-23","5.82",,"0.00","0.0","0.0","76","93","60",,"  320","  310","15.0","29.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-24","6.71",,"0.00","0.0","0.0","78","92","60",,"  340","  330","17.0","21.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-25","6.26",,"0.00","0.0","0.0","77","94","61",,"  300","  310","17.0","29.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-26","5.37",,"0.00","0.0","0.0","82","101","64",,"  280","  260","14.1","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-27","5.37",,"0.00","0.0","0.0","87","106","73",,"  300","  310","16.1","21.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-28","5.82",,"0.01","0.0","0.0","92","110","74",,"  210","  220","18.1","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-29","6.49",,"0.00","0.0","0.0","92","103","79",,"  120","  130","16.1","23.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-06-30","6.49",,"0.00","0.0","0.0","89","102","74",,"  330","  300","17.0","23.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-01","6.71",,"0.00","0.0","0.0","86","102","70",,"  310","  310","18.1","29.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-02","6.49",,"0.00","0.0","0.0","87","104","69",,"  320","  280","16.1","21.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-03","6.71",,"0.00","0.0","0.0","87","102","69",,"  320","  320","19.9","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-04","5.82",,"0.00","0.0","0.0","87","100","71",,"  330","  320","14.1","19.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-05","5.82",,"0.00","0.0","0.0","83","84","71",,"  120","  120","15.0","17.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-06","5.59",,"0.00","0.0","0.0","78","94","68",,"  250","  300","15.0","19.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-07","8.05",,"0.00","0.0","0.0","83","96","73",,"  300","  280","18.1","21.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-08","8.95",,"0.62","0.0","0.0","81","88","63",,"  120","  130","25.9","46.1","    1",,"    1",,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-09","6.04",,"0.15","0.0","0.0","70","87","63",,"  260","  260","19.9","25.1",,,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-10","6.49",,"0.08","0.0","0.0","74","86","63",,"  190","  230","23.0","28.0",,,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-11","8.05",,"0.02","0.0","0.0","73","86","63",,"  250","  250","30.0","36.9",,,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-12","4.92",,"0.03","0.0","0.0","70","88","59",,"  180","  180","38.9","47.0",,,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-13","6.26",,"0.00","0.0","0.0","68","84","58",,"  320","  330","21.9","25.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-14","5.82",,"0.01","0.0","0.0","72","87","59",,"  140","  140","21.0","28.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-15","6.04",,"0.00","0.0","0.0","74","88","61",,"  330","  270","15.0","25.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-16","9.40",,"0.00","0.0","0.0","75","86","62",,"  340","  340","21.0","28.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-17","8.50",,"0.00","0.0","0.0","71","79","56",,"  300","  300","23.0","29.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-18","6.26",,"0.00","0.0","0.0","70","86","56",,"   70","   80","18.1","21.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-19","6.26",,"0.00","0.0","0.0","76","92","61",,"  120","  130","15.0","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-20","5.14",,"0.00","0.0","0.0","80","96","64",,"  140","  340","14.1","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-21","3.80",,"0.02","0.0","0.0","81","95","66",,"  160","  150","25.1","35.1",,,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-22","6.04",,"0.03","0.0","0.0","79","89","66",,"  200","  200","23.9","31.1",,,"    1",,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-23","7.38",,"0.00","0.0","0.0","73","90","62",,"  140","  300","23.0","29.1",,,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-24","5.82",,"0.00","0.0","0.0","77","91","63",,"  140","  140","16.1","19.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-25","5.82",,"0.00","0.0","0.0","78","90","65",,"   10","  360","14.1","17.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-26","11.41",,"0.00","0.0","0.0","74","86","61",,"  320","  320","23.9","31.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-27","13.42",,"0.00","0.0","0.0","68","75","56",,"  300","  280","23.9","31.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-28","4.92",,"0.00","0.0","0.0","65","80","51",,"  270","  300","13.0","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-29","5.82",,"0.00","0.0","0.0","72","89","58",,"  180","  130","12.1","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-30","5.37",,"0.00","0.0","0.0","78","95","62",,"  310","  280","12.1","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-07-31","5.59",,"0.00","0.0","0.0","82","99","64",,"  280","  280","13.0","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-01","5.82",,"0.00","0.0","0.0","86","103","68",,"  130","  310","12.1","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-02","4.70",,"0.00","0.0","0.0","87","101","68",,"  320","  200","12.1","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-03","4.70",,"0.00","0.0","0.0","85","93","74",,"  280","  280","18.1","23.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-04","7.83",,"0.01","0.0","0.0","80","92","64",,"  300","  300","31.1","40.9",,,"    1",,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-05","6.71",,"0.07","0.0","0.0","78","85","67",,"   90","   90","17.0","21.9",,,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-06","6.71",,"0.00","0.0","0.0","72","86","59",,"  320","  320","16.1","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-07","6.26",,"0.00","0.0","0.0","71","82","58",,"  140","  140","19.9","25.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-08","11.41",,"0.00","0.0","0.0","73","87","62",,"  130","  130","28.0","35.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-09","11.86",,"0.00","0.0","0.0","79","94","65",,"  170","  130","21.9","30.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-10","10.74",,"0.10","0.0","0.0","84","98","67",,"  190","  180","40.0","61.1",,,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-11","10.51",,"0.00","0.0","0.0","83","102","66",,"  140","  140","38.0","47.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-12","9.17",,"0.00","0.0","0.0","89","103","75",,"  180","  200","21.9","32.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-13","11.41",,"0.00","0.0","0.0","88","106","72",,"  140","  140","32.0","40.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-14","10.96",,"0.00","0.0","0.0","90","98","71",,"  140","  130","32.0","40.9",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-15","6.49",,"0.00","0.0","0.0","74","83","58",,"  300","  330","15.0","18.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-16","6.26",,"0.00","0.0","0.0","71","87","57",,"  330","  350","16.1","21.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-17","6.71",,"0.00","0.0","0.0","71","86","55",,"  300","  300","19.9","23.9",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-18","6.49",,"0.00","0.0","0.0","71","87","56",,"  280","  310","21.0","25.9",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-19","5.14",,"0.00","0.0","0.0","74","87","61",,"  300","  330","14.1","17.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-20","4.92",,"0.00","0.0","0.0","74","92","61",,"  340","  360","13.0","16.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-21","8.50",,"0.00","0.0","0.0","75","88","59",,"  310","  320","18.1","23.9",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-22","6.26",,"0.00","0.0","0.0","70","82","53",,"  300","  310","17.0","21.9",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-23","5.82",,"0.00","0.0","0.0","72","90","58",,"  140","  150","19.9","23.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-24","5.14",,"0.00","0.0","0.0","78","96","62",,"  140","  140","15.0","18.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-25","5.59",,"0.00","0.0","0.0","79","96","62",,"  330","  330","14.1","17.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-26","5.82",,"0.00","0.0","0.0","80","95","62",,"  170","  170","17.0","23.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-27","7.38",,"0.00","0.0","0.0","82","93","70",,"  160","  150","18.1","25.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-28","7.83",,"0.00","0.0","0.0","80","92","69",,"  180","  190","19.9","23.9",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-29","7.61",,"0.00","0.0","0.0","83","93","73",,"  320","  320","18.1","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-30","5.82",,"0.00","0.0","0.0","73","80","56",,"  350","  350","17.0","23.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-08-31","2.68",,"0.00","0.0","0.0","67","83","52",,"  320","  320","10.1","15.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-01","4.25",,"0.00","0.0","0.0","71","87","58",,"  170","  320","12.1","16.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-02","8.05",,"0.00","0.0","0.0","75","86","61",,"  280","  280","17.0","21.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-03","12.97",,"0.00","0.0","0.0","65","70","55",,"  310","  320","23.0","29.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-04","7.61",,"0.00","0.0","0.0","61","74","49",,"  290","  280","33.1","42.9",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-05","5.37",,"0.00","0.0","0.0","54","63","44",,"  330","  340","19.9","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-06","5.37",,"0.00","0.0","0.0","58","74","45",,"  350","  140","14.1","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-07","5.82",,"0.00","0.0","0.0","61","77","47",,"  340","  320","17.0","23.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-08","5.14",,"0.00","0.0","0.0","64","80","50",,"  330","  330","12.1","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-09","4.47",,"0.00","0.0","0.0","69","89","55",,"  300","  290","10.1","13.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-10","5.82",,"0.00","0.0","0.0","73","91","58",,"  320","  320","16.1","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-11","4.70",,"0.00","0.0","0.0","75","92","57",,"  330","  310","12.1","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-12","4.92",,"0.00","0.0","0.0","76","93","59",,"  120","  280","12.1","14.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-13","6.04",,"0.00","0.0","0.0","78","90","63",,"  300","  300","15.0","18.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-14","4.70",,"0.01","0.0","0.0","67","74","54",,"  310","  320","15.0","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-15","4.25",,"0.20","0.0","0.0","57","63","51",,"  300","  300","14.1","17.0","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-16","3.58",,"0.05","0.0","0.0","56","65","50",,"  300","  310","13.0","15.0","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-17","4.92",,"0.25","0.0","0.0","56","63","50",,"  300","  280","31.1","38.9","    1",,"    1",,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-18","3.80",,"0.00","0.0","0.0","55","70","46",,"  140","  140","13.0","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-19","3.80",,"0.00","0.0","0.0","60","77","46",,"  130","  130","13.0","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-20","4.92",,"0.00","0.0","0.0","66","86","50",,"  140","  130","15.0","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-21","4.47",,"0.00","0.0","0.0","69","83","55",,"  330","  320","13.0","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-22","4.92",,"0.00","0.0","0.0","69","86","54",,"  130","   10","14.1","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-23","5.37",,"0.00","0.0","0.0","70","84","56",,"  130","   40","12.1","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-24","5.37",,"0.00","0.0","0.0","71","85","56",,"  140","  140","14.1","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-25","4.92",,"0.00","0.0","0.0","71","95","56",,"  120","  260","14.1","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-26","4.92",,"0.00","0.0","0.0","75","85","61",,"  330","  340","14.1","17.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-27","6.71",,"0.00","0.0","0.0","65","78","50",,"  300","  320","15.0","23.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-28","2.91",,"0.00","0.0","0.0","63","80","47",,"  150","  150","10.1","12.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-29","4.92",,"0.00","0.0","0.0","68","85","55",,"  130","  130","12.1","14.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-09-30","5.37",,"0.00","0.0","0.0","69","77","55",,"   90","  120","17.0","21.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-01","7.16",,"0.02","0.0","0.0","70","75","60",,"  300","  310","19.9","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-02","11.18",,"0.03","0.0","0.0","65","81","56",,"  320","  320","29.1","36.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-03","4.92",,"0.00","0.0","0.0","61","68","48",,"  290","  330","12.1","21.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-04","4.70",,"0.00","0.0","0.0","60","71","49",,"  140","   20","12.1","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-05","3.58",,"0.00","0.0","0.0","61","77","47",,"  150","  330","12.1","14.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-06","4.25",,"0.00","0.0","0.0","64","81","51",,"  140","  140","15.0","16.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-07","5.37",,"0.00","0.0","0.0","65","76","53",,"  360","  350","12.1","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-08","2.24",,"0.00","0.0","0.0","65","76","56",,"  270","  140","12.1","13.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-09","5.82",,"0.00","0.0","0.0","67","90","56",,"  140","  140","17.0","21.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-10","8.72",,"0.00","0.0","0.0","73","90","59",,"  150","  270","17.0","23.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-11","9.40",,"0.00","0.0","0.0","67","73","51",,"  330","  270","31.1","44.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-12","4.70",,"0.00","0.0","0.0","58","76","48",,"  130","  130","12.1","14.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-13","3.80",,"0.00","0.0","0.0","62","79","48",,"  280","  290","8.9","12.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-14","4.03",,"0.00","0.0","0.0","64","79","50",,"  280","  270","8.9","18.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-15","4.47",,"0.00","0.0","0.0","63","81","50",,"  140","  140","12.1","15.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-16","4.92",,"0.00","0.0","0.0","64","79","52",,"  120","  120","13.0","16.1",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-17","6.49",,"0.19","0.0","0.0","64","75","52",,"  190","  190","19.9","23.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-18","3.58",,"0.09","0.0","0.0","61","66","54",,"  160","  170","8.9","12.1","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-19","7.61",,"0.42","0.0","0.0","56","58","53",,"  140","  150","17.0","21.9","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-20","10.51",,"0.02","0.0","0.0","54","67","46",,"  320","  320","23.0","29.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-21","3.80",,"0.00","0.0","0.0","54","66","43",,"  150","  160","8.9","12.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-22","4.92",,"0.00","0.0","0.0","52","64","43",,"  320","  310","17.0","21.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-23","2.68",,"0.00","0.0","0.0","51","65","37",,"  130","  360","8.9","12.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-24","4.70",,"0.00","0.0","0.0","55","66","46",,"  140","  140","15.0","17.0",,,,,,,,"    1",,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-25","8.05",,"0.01","0.0","0.0","55","70","47",,"  140","  140","25.9","33.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-26","4.70",,"0.02","0.0","0.0","54","61","42",,"  300","  300","17.0","19.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-27","3.58",,"0.00","0.0","0.0","47","62","38",,"  180","   20","8.9","12.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-28","4.70",,"0.06","0.0","0.0","49","53","42",,"  140","  140","12.1","14.1","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-29","7.16",,"0.01","0.0","0.0","48","58","40",,"  320","  360","21.9","25.9","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-30","8.50",,"0.05","0.0","0.0","45","50","39",,"  130","  120","14.1","17.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-10-31","7.61",,"0.00","0.0","0.0","53","64","48",,"  130","  130","13.0","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-01","6.93",,"0.12","0.0","0.0","56","62","48",,"  150","  160","17.0","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-02","5.14",,"0.00","0.0","0.0","49","50","43",,"  300","  310","12.1","14.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-03","17.00",,"0.00","0.0","0.0","45","51","35",,"  300","  320","31.1","38.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-04","8.95",,"0.00","0.0","0.0","41","51","31",,"  300","  320","18.1","23.9",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-05","4.03",,"0.00","0.0","0.0","38","49","29",,"  320","  330","13.0","15.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-06","3.80",,"0.00","0.0","0.0","42","52","32",,"  310","  310","15.0","18.1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-07","13.20",,"0.00","0.0","0.0","42","56","34",,"  160","  160","25.1","32.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-08","12.53",,"0.01","0.0","0.0","46","59","38",,"  140","  140","23.0","30.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-09","6.93",,"0.34","0.0","0.0","47","50","36",,"  120","  120","19.9","23.0","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-10","8.28",,"0.01","0.0","0.0","38","47","32",,"  350","  350","21.0","23.9","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-11","3.13",,"0.01","0.0","0.0","38","47","29",,"   60","  290","8.1","13.0",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-12","3.58",,"0.00","0.0","0.0","41","50","32",,"  140","  140","13.0","15.0","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2015-11-13","9.62",,"0.00","0.0","0.0","43","56","37",,"  150","  140","17.0","21.9",,,,,,,,,,
